"","ACE2","TMPRSS2","Cancer","Sample.type"
"TCGA.25.1313.01A",5.83085161162927,3.80540786531116,"OV","Tumor"
"TCGA.25.1315.01A",5.44976890753406,7.58841631383954,"OV","Tumor"
"TCGA.25.1316.01A",1.77013398381295,6.81530506577936,"OV","Tumor"
"TCGA.25.1317.01A",2.48659265349824,6.93732231349076,"OV","Tumor"
"TCGA.25.1318.01A",3.61846434457975,6.54039564856978,"OV","Tumor"
"TCGA.25.1319.01A",5.55311264375867,7.19428073333531,"OV","Tumor"
"TCGA.25.1320.01A",2.63922449011723,4.85480328659198,"OV","Tumor"
"TCGA.25.1321.01A",1.98769903582248,5.13316400346943,"OV","Tumor"
"TCGA.25.1322.01A",5.66899295386187,4.97213823949551,"OV","Tumor"
"TCGA.25.1323.01A",3.11802305900075,9.72269690204048,"OV","Tumor"
"TCGA.25.1326.01A",4.07559912066991,7.61398603131652,"OV","Tumor"
"TCGA.25.1328.01A",2.57809982624999,2.28628035381141,"OV","Tumor"
"TCGA.25.1329.01A",1.73565016666387,4.91419487639227,"OV","Tumor"
"TCGA.25.1623.01A",3.11771170194968,7.66601094813517,"OV","Tumor"
"TCGA.25.1626.01A",3.28074028031081,6.64378960000332,"OV","Tumor"
"TCGA.25.1627.01A",3.37512645316064,5.29789228910256,"OV","Tumor"
"TCGA.25.1628.01A",3.18953758773579,5.98415445611157,"OV","Tumor"
"TCGA.25.1630.01A",3.74290435900851,5.96626930117679,"OV","Tumor"
"TCGA.25.1631.01A",3.92055716742093,8.41320101563799,"OV","Tumor"
"TCGA.25.1632.01A",2.2139574721499,6.01577219466892,"OV","Tumor"
"TCGA.25.1633.01A",6.71960282411249,6.35357400260624,"OV","Tumor"
"TCGA.25.1634.01A",2.99748558226496,4.51720119932878,"OV","Tumor"
"TCGA.25.1635.01A",4.22920325583512,6.00523524435258,"OV","Tumor"
"TCGA.25.1870.01A",2.17045545094215,4.76025994067076,"OV","Tumor"
"TCGA.25.2042.01A",3.29687328831551,4.67237995953154,"OV","Tumor"
"TCGA.25.2391.01A",6.78567360166889,6.90483726521476,"OV","Tumor"
"TCGA.25.2392.01A",3.89022366444198,6.33456613257328,"OV","Tumor"
"TCGA.25.2393.01A",1.79613683329348,6.32846999061117,"OV","Tumor"
"TCGA.25.2396.01A",3.74049093856416,3.55526307705789,"OV","Tumor"
"TCGA.25.2398.01A",1.8356298112744,7.07773397763435,"OV","Tumor"
"TCGA.25.2399.01A",4.59800440263851,3.33367061534603,"OV","Tumor"
"TCGA.25.2400.01A",4.44563425359206,8.46878474266709,"OV","Tumor"
"TCGA.25.2401.01A",3.59648624263203,4.95421710458718,"OV","Tumor"
"TCGA.25.2404.01A",5.53917175373912,4.60253016089618,"OV","Tumor"
"TCGA.25.2409.01A",3.76374907329837,4.44048867923175,"OV","Tumor"
"TCGA.26.1442.01A",2.19320401398388,5.40356768445112,"GBM","Tumor"
"TCGA.26.5132.01A",2.30343007588121,1.98848474037619,"GBM","Tumor"
"TCGA.26.5133.01A",3.00293650060067,2.58731698031928,"GBM","Tumor"
"TCGA.26.5134.01A",1.58496250072116,3.48500168474574,"GBM","Tumor"
"TCGA.26.5135.01A",2.29239894261796,3.90932189142725,"GBM","Tumor"
"TCGA.26.5136.01B",2.58894844564947,4.05091085286148,"GBM","Tumor"
"TCGA.26.5139.01A",2.04732898386556,3.45069659626438,"GBM","Tumor"
"TCGA.27.1830.01A",2.01496223993271,3.50249609730223,"GBM","Tumor"
"TCGA.27.1831.01A",1.93557289592039,3.26333493599651,"GBM","Tumor"
"TCGA.27.1832.01A",2.99418143472659,3.64200835725712,"GBM","Tumor"
"TCGA.27.1834.01A",4.16658691407045,2.78201009121442,"GBM","Tumor"
"TCGA.27.1835.01A",3.37402397297041,1.58496250072116,"GBM","Tumor"
"TCGA.27.1837.01A",2.41959282303062,2.0618107527427,"GBM","Tumor"
"TCGA.27.2519.01A",2.63907005357543,4.08691111707483,"GBM","Tumor"
"TCGA.27.2521.01A",2.25165850571527,3.76276338471476,"GBM","Tumor"
"TCGA.27.2523.01A",1.58496250072116,1.76268898365322,"GBM","Tumor"
"TCGA.27.2524.01A",2.43178339880388,6.51784257987094,"GBM","Tumor"
"TCGA.27.2526.01A",2.90581298095177,1.83260650939041,"GBM","Tumor"
"TCGA.27.2528.01A",2.66259290127966,2.76716746210487,"GBM","Tumor"
"TCGA.28.1747.01C",1.58496250072116,3.78122330681783,"GBM","Tumor"
"TCGA.28.1753.01A",2.63584724074625,2.02566670038848,"GBM","Tumor"
"TCGA.28.2499.01A",2.46231412717042,2.70387589557646,"GBM","Tumor"
"TCGA.28.2509.01A",1.80776706176642,2.00072116724365,"GBM","Tumor"
"TCGA.28.2513.01A",2.0681548560643,3.95714384137643,"GBM","Tumor"
"TCGA.28.2514.01A",3.1682408746295,2.83723685462925,"GBM","Tumor"
"TCGA.28.5204.01A",2.31935780948132,1.99837605443825,"GBM","Tumor"
"TCGA.28.5207.01A",3.72907414917957,2.02860451193601,"GBM","Tumor"
"TCGA.28.5208.01A",3.20572092959436,2.29739687223642,"GBM","Tumor"
"TCGA.28.5209.01A",1.95995557967556,2.11626493577721,"GBM","Tumor"
"TCGA.28.5213.01A",2.12512206056982,3.48212546407999,"GBM","Tumor"
"TCGA.28.5215.01A",2.48163477343705,3.48372550525316,"GBM","Tumor"
"TCGA.28.5216.01A",2.84480743199721,4.77649356843521,"GBM","Tumor"
"TCGA.28.5218.01A",1.86568131433917,2.10060767848548,"GBM","Tumor"
"TCGA.28.5220.01A",3.66900408144701,6.9162616573047,"GBM","Tumor"
"TCGA.29.1688.01A",3.91576954440645,4.50987424128274,"OV","Tumor"
"TCGA.29.1690.01A",3.57440765965205,8.2968936481594,"OV","Tumor"
"TCGA.29.1691.01A",5.80224960273218,5.54684089253843,"OV","Tumor"
"TCGA.29.1693.01A",5.68010321937691,2.77724807464866,"OV","Tumor"
"TCGA.29.1694.01A",5.50383104361979,7.07797395930616,"OV","Tumor"
"TCGA.29.1695.01A",2.53931048768761,1.61829285791328,"OV","Tumor"
"TCGA.29.1696.01A",5.64935441492065,7.12049982284865,"OV","Tumor"
"TCGA.29.1697.01A",5.30194529453763,6.45752214519401,"OV","Tumor"
"TCGA.29.1701.01A",3.87957126522049,4.3977770575503,"OV","Tumor"
"TCGA.29.1703.01A",2.48447446453479,4.61631135336748,"OV","Tumor"
"TCGA.29.1705.01A",2.96976880700072,4.35812002587375,"OV","Tumor"
"TCGA.29.1710.01A",3.76862710124365,8.69799129232526,"OV","Tumor"
"TCGA.29.1711.01A",3.74732782252852,4.58033437282102,"OV","Tumor"
"TCGA.29.1761.01A",3.11848996862127,4.8429152778842,"OV","Tumor"
"TCGA.29.1762.01A",2.41716256631178,4.4759628195452,"OV","Tumor"
"TCGA.29.1763.01A",5.480978812874,4.56521257468866,"OV","Tumor"
"TCGA.29.1770.01A",3.62376078134524,2.5496123703535,"OV","Tumor"
"TCGA.29.1776.01A",4.47527635894459,4.7873538321656,"OV","Tumor"
"TCGA.29.1778.01A",5.31613402836165,1.79601030849391,"OV","Tumor"
"TCGA.29.1781.01A",3.01038295528899,3.33683700201505,"OV","Tumor"
"TCGA.29.1783.01A",3.1291359058192,5.83100016622003,"OV","Tumor"
"TCGA.29.1784.01A",2.57882888190847,6.24584741955389,"OV","Tumor"
"TCGA.29.1785.01A",4.8899487868422,5.90060206220045,"OV","Tumor"
"TCGA.29.2414.01A",2.23968431743127,3.23441009005446,"OV","Tumor"
"TCGA.29.2425.01A",2.94484772880808,2.31792827047376,"OV","Tumor"
"TCGA.29.2427.01A",4.81678607823632,4.12360638062442,"OV","Tumor"
"TCGA.29.2428.01A",2.28269012265973,9.80261399520441,"OV","Tumor"
"TCGA.29.A5NZ.01A",2.74749867166537,6.32345687299063,"OV","Tumor"
"TCGA.2A.A8VL.01A",4.20539251298969,15.1708913272539,"PRAD","Tumor"
"TCGA.2A.A8VO.01A",2.93591228703136,14.7683445923449,"PRAD","Tumor"
"TCGA.2A.A8VT.01A",4.2612675257015,14.2790736778964,"PRAD","Tumor"
"TCGA.2A.A8VV.01A",2.28764959209501,14.7759085824635,"PRAD","Tumor"
"TCGA.2A.A8VX.01A",2.70639793563881,15.0277202929077,"PRAD","Tumor"
"TCGA.2A.A8W1.01A",3.26465652548348,15.5996862413276,"PRAD","Tumor"
"TCGA.2A.A8W3.01A",3.9705131823029,15.5315002586372,"PRAD","Tumor"
"TCGA.2A.AAYF.01A",2.85688612147126,15.7897093863102,"PRAD","Tumor"
"TCGA.2A.AAYO.01A",2.73783816074116,14.6704017635923,"PRAD","Tumor"
"TCGA.2A.AAYU.01A",2.67479959084078,14.9600109850959,"PRAD","Tumor"
"TCGA.2E.A9G8.01A",5.98505407302382,8.03001046402963,"UCEC","Tumor"
"TCGA.2F.A9KO.01A",6.32134909733305,11.4848077926998,"BLCA","Tumor"
"TCGA.2F.A9KP.01A",2.84026179641587,11.9918442198018,"BLCA","Tumor"
"TCGA.2F.A9KQ.01A",3.50397198727003,11.5834730135717,"BLCA","Tumor"
"TCGA.2F.A9KR.01A",7.06675655169607,7.9066320895885,"BLCA","Tumor"
"TCGA.2F.A9KT.01A",3.83852827229408,5.60847218028215,"BLCA","Tumor"
"TCGA.2F.A9KW.01A",11.5812241244065,12.1151899936788,"BLCA","Tumor"
"TCGA.2G.AAEW.01A",3.33987850028299,2.36974564290873,"TGCT","Tumor"
"TCGA.2G.AAEX.01A",4.9932622336858,3.49990965120073,"TGCT","Tumor"
"TCGA.2G.AAF1.01A",3.16666724722233,2.31996469421647,"TGCT","Tumor"
"TCGA.2G.AAF4.01A",3.00498670332244,2.81190254143041,"TGCT","Tumor"
"TCGA.2G.AAF6.01A",2.95908387740094,2.76998326260455,"TGCT","Tumor"
"TCGA.2G.AAF8.01A",3.78248195597694,3.58102579052773,"TGCT","Tumor"
"TCGA.2G.AAFE.01A",7.16340815846205,3.56341442401411,"TGCT","Tumor"
"TCGA.2G.AAFG.01A",1.90373244828493,3.09825110324591,"TGCT","Tumor"
"TCGA.2G.AAFH.01A",1.58496250072116,4.4118532961783,"TGCT","Tumor"
"TCGA.2G.AAFI.01A",6.75960860276926,7.26622434219163,"TGCT","Tumor"
"TCGA.2G.AAFJ.01A",5.63776672482757,9.35000433048265,"TGCT","Tumor"
"TCGA.2G.AAFL.01A",10.1525130185562,6.95311388314524,"TGCT","Tumor"
"TCGA.2G.AAFM.01A",5.94134580098634,6.11114610560413,"TGCT","Tumor"
"TCGA.2G.AAFN.01A",3.6158046990906,6.26817423286084,"TGCT","Tumor"
"TCGA.2G.AAFO.01A",10.3547342399706,5.9956360165149,"TGCT","Tumor"
"TCGA.2G.AAFV.01A",8.62582206278949,7.65371928588292,"TGCT","Tumor"
"TCGA.2G.AAFY.01A",2.76678595374724,6.36422747488965,"TGCT","Tumor"
"TCGA.2G.AAFZ.01A",7.81800690198674,9.58408309045808,"TGCT","Tumor"
"TCGA.2G.AAG0.01A",2.83705515627302,6.55770875704856,"TGCT","Tumor"
"TCGA.2G.AAG3.01A",3.96707636065508,7.50353160489294,"TGCT","Tumor"
"TCGA.2G.AAG5.01A",10.0155404986753,10.4463803095629,"TGCT","Tumor"
"TCGA.2G.AAG6.01A",8.0406842503345,11.1415451905444,"TGCT","Tumor"
"TCGA.2G.AAG7.01A",4.03466472655552,8.30746495642521,"TGCT","Tumor"
"TCGA.2G.AAG8.01A",9.53664936552367,6.52554586518213,"TGCT","Tumor"
"TCGA.2G.AAG9.01A",2.68183153447397,3.61752182935356,"TGCT","Tumor"
"TCGA.2G.AAGA.01A",8.92137086912842,6.55481137789912,"TGCT","Tumor"
"TCGA.2G.AAGC.01A",6.19791255803174,7.231701199029,"TGCT","Tumor"
"TCGA.2G.AAGE.01A",4.3903787874915,6.67022709415639,"TGCT","Tumor"
"TCGA.2G.AAGF.01A",5.51251135135441,7.20130059148763,"TGCT","Tumor"
"TCGA.2G.AAGG.01A",9.90207961063192,12.2973261355008,"TGCT","Tumor"
"TCGA.2G.AAGI.01A",8.26943061853345,10.1054502295626,"TGCT","Tumor"
"TCGA.2G.AAGJ.01A",5.44946563194855,8.14898493138752,"TGCT","Tumor"
"TCGA.2G.AAGK.01A",7.16940393414584,8.7800935210322,"TGCT","Tumor"
"TCGA.2G.AAGM.01A",5.77035335386764,8.84546182402614,"TGCT","Tumor"
"TCGA.2G.AAGN.01A",4.01215743787264,6.47956040803342,"TGCT","Tumor"
"TCGA.2G.AAGO.01A",6.38511692345808,6.10931249663096,"TGCT","Tumor"
"TCGA.2G.AAGP.01A",7.66533591718518,10.3932510080613,"TGCT","Tumor"
"TCGA.2G.AAGS.01A",5.80560201359801,7.46634161957308,"TGCT","Tumor"
"TCGA.2G.AAGT.01A",5.76931950405861,9.66361858584885,"TGCT","Tumor"
"TCGA.2G.AAGV.01A",4.24100879310701,8.63621132709261,"TGCT","Tumor"
"TCGA.2G.AAGW.01A",2.73956731137097,7.00086761030078,"TGCT","Tumor"
"TCGA.2G.AAGX.01A",5.29045758075122,9.78212184535871,"TGCT","Tumor"
"TCGA.2G.AAGY.01A",5.45140565644599,7.15098608590507,"TGCT","Tumor"
"TCGA.2G.AAGZ.01A",7.04253490553975,6.60007792464861,"TGCT","Tumor"
"TCGA.2G.AAH0.01A",2.29745556848286,2.55431870476182,"TGCT","Tumor"
"TCGA.2G.AAH2.01A",6.6348821850791,6.89064124396344,"TGCT","Tumor"
"TCGA.2G.AAH3.01A",3.52176687983603,3.71171514862302,"TGCT","Tumor"
"TCGA.2G.AAH4.01A",7.41681441347699,8.19886244175813,"TGCT","Tumor"
"TCGA.2G.AAH8.01A",2.11516644963494,3.62376153471654,"TGCT","Tumor"
"TCGA.2G.AAHA.01A",3.04593217391872,2.86841020909914,"TGCT","Tumor"
"TCGA.2G.AAHC.01A",6.08681135979816,2.24971838055438,"TGCT","Tumor"
"TCGA.2G.AAHG.01A",5.15460751082666,5.02920107686445,"TGCT","Tumor"
"TCGA.2G.AAHL.01A",4.96598278584315,2.81481699493118,"TGCT","Tumor"
"TCGA.2G.AAHN.01A",3.59600484074382,2.23413339561248,"TGCT","Tumor"
"TCGA.2G.AAHP.01A",2.63825923185966,3.24055857448448,"TGCT","Tumor"
"TCGA.2G.AAHT.01A",1.78713988371288,2.26456645555737,"TGCT","Tumor"
"TCGA.2G.AAKD.01A",4.12498150141393,6.98685459815119,"TGCT","Tumor"
"TCGA.2G.AAKG.01A",6.77294133783134,7.50503343977914,"TGCT","Tumor"
"TCGA.2G.AAKH.01A",6.43250181336999,7.8128575708008,"TGCT","Tumor"
"TCGA.2G.AAKL.01A",4.17552460108987,6.72518218110323,"TGCT","Tumor"
"TCGA.2G.AAKM.01A",2.06571016406527,7.13569902690319,"TGCT","Tumor"
"TCGA.2G.AAL5.01A",3.68685905537813,7.87330875737751,"TGCT","Tumor"
"TCGA.2G.AAL7.01A",5.36950836098316,7.40656217972315,"TGCT","Tumor"
"TCGA.2G.AALP.01A",4.61735726159132,8.75555192394181,"TGCT","Tumor"
"TCGA.2H.A9GF.01A",3.96323434960986,10.2938384137962,"ESCA","Tumor"
"TCGA.2H.A9GG.01A",2.80085760962899,9.35833531156584,"ESCA","Tumor"
"TCGA.2H.A9GH.01A",8.59658489204995,11.4096105086907,"ESCA","Tumor"
"TCGA.2H.A9GI.01A",7.77717946835918,11.9685582828794,"ESCA","Tumor"
"TCGA.2H.A9GJ.01A",11.053902718919,12.3361199762931,"ESCA","Tumor"
"TCGA.2H.A9GK.01A",6.46648716473295,11.8384236383123,"ESCA","Tumor"
"TCGA.2H.A9GL.01A",4.08679487488577,8.73157876539847,"ESCA","Tumor"
"TCGA.2H.A9GM.01A",6.64593630458571,11.4867624388475,"ESCA","Tumor"
"TCGA.2H.A9GN.01A",4.6611662663885,10.9980134654275,"ESCA","Tumor"
"TCGA.2H.A9GO.01A",4.15960846299834,12.4083305118145,"ESCA","Tumor"
"TCGA.2H.A9GQ.01A",2.44877896505173,8.21592851515256,"ESCA","Tumor"
"TCGA.2H.A9GR.01A",5.03574146855898,11.3453609632822,"ESCA","Tumor"
"TCGA.2J.AAB1.01A",9.40747597324622,11.1851046190037,"PAAD","Tumor"
"TCGA.2J.AAB4.01A",8.37923105735445,11.9453194607547,"PAAD","Tumor"
"TCGA.2J.AAB6.01A",5.56816590670678,8.57058815953538,"PAAD","Tumor"
"TCGA.2J.AAB8.01A",9.15922298722478,10.934730259847,"PAAD","Tumor"
"TCGA.2J.AAB9.01A",6.30558025493396,10.5017874359397,"PAAD","Tumor"
"TCGA.2J.AABA.01A",8.99160120629203,10.51146606259,"PAAD","Tumor"
"TCGA.2J.AABE.01A",4.5066400222572,11.9065073288334,"PAAD","Tumor"
"TCGA.2J.AABF.01A",9.33350200281735,10.9342437295386,"PAAD","Tumor"
"TCGA.2J.AABH.01A",8.49416756585963,12.023653873921,"PAAD","Tumor"
"TCGA.2J.AABI.01A",4.40205360235294,10.3553180572288,"PAAD","Tumor"
"TCGA.2J.AABK.01A",9.1286388128526,10.5227678632444,"PAAD","Tumor"
"TCGA.2J.AABO.01A",8.0146286738534,9.34881223523419,"PAAD","Tumor"
"TCGA.2J.AABP.01A",1.81803247465809,1.58496250072116,"PAAD","Tumor"
"TCGA.2J.AABR.01A",9.59652709112474,10.0547535311698,"PAAD","Tumor"
"TCGA.2J.AABT.01A",6.73137334322779,10.6528539338129,"PAAD","Tumor"
"TCGA.2J.AABU.01A",5.90131584483321,8.35898958471888,"PAAD","Tumor"
"TCGA.2J.AABV.01A",8.69904490129061,12.033416118434,"PAAD","Tumor"
"TCGA.2K.A9WE.01A",10.220608076423,6.14578544951111,"KIRP","Tumor"
"TCGA.2L.AAQA.01A",7.82148700856082,12.7681533031911,"PAAD","Tumor"
"TCGA.2L.AAQE.01A",3.91151902330892,11.1035566492557,"PAAD","Tumor"
"TCGA.2L.AAQI.01A",10.6346204929594,11.7369092377905,"PAAD","Tumor"
"TCGA.2L.AAQJ.01A",7.67585120790844,12.1458398256642,"PAAD","Tumor"
"TCGA.2L.AAQL.01A",8.47119965624707,11.1823198577614,"PAAD","Tumor"
"TCGA.2L.AAQM.01A",3.33937971452385,5.58808195941428,"PAAD","Tumor"
"TCGA.2V.A95S.01A",2.91857705450362,8.43076614693704,"LIHC","Tumor"
"TCGA.2W.A8YY.01A",3.06433104624598,7.97686193939221,"CESC","Tumor"
"TCGA.2X.A9D5.01A",2.91309046143556,2.74594720870464,"TGCT","Tumor"
"TCGA.2X.A9D6.01A",3.73031388629378,2.40127548280312,"TGCT","Tumor"
"TCGA.2Y.A9GS.01A",2.57461017736135,9.1392111022783,"LIHC","Tumor"
"TCGA.2Y.A9GT.01A",4.66769347140272,9.16082693180502,"LIHC","Tumor"
"TCGA.2Y.A9GU.01A",2.46006102097734,9.63408135194764,"LIHC","Tumor"
"TCGA.2Y.A9GV.01A",4.91038729462678,9.83364280329986,"LIHC","Tumor"
"TCGA.2Y.A9GW.01A",2.77218126901038,10.1895157298002,"LIHC","Tumor"
"TCGA.2Y.A9GX.01A",4.27527529229954,9.79121173744723,"LIHC","Tumor"
"TCGA.2Y.A9GY.01A",6.29502868904431,6.76887241884209,"LIHC","Tumor"
"TCGA.2Y.A9GZ.01A",7.85166160270329,10.5695898242373,"LIHC","Tumor"
"TCGA.2Y.A9H0.01A",10.3932617354155,9.86611515564748,"LIHC","Tumor"
"TCGA.2Y.A9H1.01A",2.6935873154028,8.21860198199084,"LIHC","Tumor"
"TCGA.2Y.A9H2.01A",4.62680122523278,10.7159191033204,"LIHC","Tumor"
"TCGA.2Y.A9H3.01A",2.08430242591454,8.6076890932852,"LIHC","Tumor"
"TCGA.2Y.A9H4.01A",6.07285397233619,7.95849471647461,"LIHC","Tumor"
"TCGA.2Y.A9H5.01A",2.99888147785998,10.7320656446453,"LIHC","Tumor"
"TCGA.2Y.A9H6.01A",4.37286157849139,9.94168735769596,"LIHC","Tumor"
"TCGA.2Y.A9H7.01A",2.05084992217468,2.80782887256915,"LIHC","Tumor"
"TCGA.2Y.A9H8.01A",2.11892446606631,11.6134073344551,"LIHC","Tumor"
"TCGA.2Y.A9H9.01A",1.58496250072116,9.33672969723872,"LIHC","Tumor"
"TCGA.2Y.A9HA.01A",9.10862115592237,9.72121542011828,"LIHC","Tumor"
"TCGA.2Y.A9HB.01A",2.71865753323423,8.85042440166727,"LIHC","Tumor"
"TCGA.2Z.A9J1.01A",10.6623479388146,8.73721015533006,"KIRP","Tumor"
"TCGA.2Z.A9J2.01A",11.8362871017765,4.79589679280322,"KIRP","Tumor"
"TCGA.2Z.A9J3.01A",9.03290254629183,6.1940377896712,"KIRP","Tumor"
"TCGA.2Z.A9J5.01A",12.2540158486628,5.62276932686276,"KIRP","Tumor"
"TCGA.2Z.A9J6.01A",12.2830912476741,7.01610626526898,"KIRP","Tumor"
"TCGA.2Z.A9J7.01A",9.06916240820283,3.5827486706213,"KIRP","Tumor"
"TCGA.2Z.A9J8.01A",12.9903805602839,8.15551144845792,"KIRP","Tumor"
"TCGA.2Z.A9J9.01A",4.53571084147195,4.66893035578012,"KIRP","Tumor"
"TCGA.2Z.A9JD.01A",13.173925370911,6.83283939239801,"KIRP","Tumor"
"TCGA.2Z.A9JE.01A",10.6494807389686,6.32616519354326,"KIRP","Tumor"
"TCGA.2Z.A9JG.01A",11.2035070699994,3.4246937105854,"KIRP","Tumor"
"TCGA.2Z.A9JI.01A",12.2093223717456,5.03455028598585,"KIRP","Tumor"
"TCGA.2Z.A9JJ.01A",3.04427170367667,6.79424689217096,"KIRP","Tumor"
"TCGA.2Z.A9JK.01A",11.3252436079127,5.99246481663837,"KIRP","Tumor"
"TCGA.2Z.A9JL.01A",11.4386463284482,6.56092736956791,"KIRP","Tumor"
"TCGA.2Z.A9JM.01A",10.7418124502735,6.67896908384236,"KIRP","Tumor"
"TCGA.2Z.A9JN.01A",4.44861026901591,11.0128759062271,"KIRP","Tumor"
"TCGA.2Z.A9JO.01A",11.2652809963702,5.44037420717863,"KIRP","Tumor"
"TCGA.2Z.A9JP.01A",11.945195074408,6.21697473148829,"KIRP","Tumor"
"TCGA.2Z.A9JQ.01A",10.5149605633302,5.64479363691398,"KIRP","Tumor"
"TCGA.2Z.A9JR.01A",11.3663276789894,6.17184931464697,"KIRP","Tumor"
"TCGA.2Z.A9JS.01A",11.245980460146,7.30578816681099,"KIRP","Tumor"
"TCGA.2Z.A9JT.01A",11.719996233672,4.80168637482453,"KIRP","Tumor"
"TCGA.30.1718.01A",3.5036352559883,5.87609468366339,"OV","Tumor"
"TCGA.30.1857.01A",3.55074353213301,6.74126693477825,"OV","Tumor"
"TCGA.30.1860.01A",6.2882262177738,3.27641042980209,"OV","Tumor"
"TCGA.30.1861.01A",5.94193914825509,5.93747293170781,"OV","Tumor"
"TCGA.30.1862.01A",2.91138798481232,4.15524754713388,"OV","Tumor"
"TCGA.30.1891.01A",2.91344231700961,4.30861937466707,"OV","Tumor"
"TCGA.31.1944.01A",3.88710115033455,3.00255045557032,"OV","Tumor"
"TCGA.31.1946.01A",3.37764247263392,4.5637249343433,"OV","Tumor"
"TCGA.31.1950.01A",5.59917803350059,5.33228515495223,"OV","Tumor"
"TCGA.31.1951.01A",3.89039581435287,3.88619700795525,"OV","Tumor"
"TCGA.31.1953.01A",4.35175112983363,5.23678375903162,"OV","Tumor"
"TCGA.31.1956.01A",3.96456230834301,4.79120628327942,"OV","Tumor"
"TCGA.31.1959.01A",4.3203090126706,8.26461206486521,"OV","Tumor"
"TCGA.32.1970.01A",2.79029244968989,3.8342561308819,"GBM","Tumor"
"TCGA.32.1980.01A",2.35676358510543,1.81987251676511,"GBM","Tumor"
"TCGA.32.1982.01A",2.67351119773139,2.22955716132441,"GBM","Tumor"
"TCGA.32.2615.01A",2.59067387097297,3.95670720579646,"GBM","Tumor"
"TCGA.32.2616.01A",2.38061863817738,1.75184930240493,"GBM","Tumor"
"TCGA.32.2632.01A",2.38144950823982,8.15683646958641,"GBM","Tumor"
"TCGA.32.2634.01A",1.58496250072116,3.35325270748711,"GBM","Tumor"
"TCGA.32.2638.01A",2.31190994227968,2.06322680199698,"GBM","Tumor"
"TCGA.32.4213.01A",2.13704441137426,2.84715508889374,"GBM","Tumor"
"TCGA.32.5222.01A",2.81190254143041,1.80850861667397,"GBM","Tumor"
"TCGA.33.4532.01A",6.46469766945602,8.23488926476667,"LUSC","Tumor"
"TCGA.33.4533.01A",4.11736258615466,6.28653928020803,"LUSC","Tumor"
"TCGA.33.4538.01A",5.8238232252185,7.02571541771713,"LUSC","Tumor"
"TCGA.33.4547.01A",7.34908214639109,9.27843784227162,"LUSC","Tumor"
"TCGA.33.4566.01A",6.54041480506435,3.71386074768361,"LUSC","Tumor"
"TCGA.33.4582.01A",7.21056420296043,6.8820316083521,"LUSC","Tumor"
"TCGA.33.4583.01A",9.24274063374648,7.34465986505962,"LUSC","Tumor"
"TCGA.33.4586.01A",6.0604062829346,7.11767426638189,"LUSC","Tumor"
"TCGA.33.4587.01A",3.77589336028377,9.11500202084937,"LUSC","Tumor"
"TCGA.33.4587.11A",5.61293335262181,10.4547722308609,"LUSC","Normal"
"TCGA.33.4589.01A",7.84908603066623,3.85188893233451,"LUSC","Tumor"
"TCGA.33.6737.01A",7.13023076231817,8.16666523894805,"LUSC","Tumor"
"TCGA.33.6737.11A",5.68790611973484,10.8413756450305,"LUSC","Normal"
"TCGA.33.6738.01A",7.56159344717309,8.82345322592991,"LUSC","Tumor"
"TCGA.33.A4WN.01A",7.36282052553426,8.65320336203398,"LUSC","Tumor"
"TCGA.33.A5GW.01A",9.20091821673238,10.426243785145,"LUSC","Tumor"
"TCGA.33.AAS8.01A",5.77229741655442,7.43811816044589,"LUSC","Tumor"
"TCGA.33.AASB.01A",10.4943556035328,7.91874400135231,"LUSC","Tumor"
"TCGA.33.AASD.01A",7.34156774617819,1.96232691037399,"LUSC","Tumor"
"TCGA.33.AASI.01A",6.72894086840337,7.01831147211274,"LUSC","Tumor"
"TCGA.33.AASJ.01A",5.88169153502152,8.22803461316336,"LUSC","Tumor"
"TCGA.33.AASL.01A",6.87061131304455,9.09722626547136,"LUSC","Tumor"
"TCGA.34.2596.01A",6.27457663392848,5.90671024745641,"LUSC","Tumor"
"TCGA.34.2600.01A",5.08993875637814,9.17591875348307,"LUSC","Tumor"
"TCGA.34.2608.01A",6.00402041372044,8.96574388863539,"LUSC","Tumor"
"TCGA.34.5231.01A",8.04462908464308,7.52559127823081,"LUSC","Tumor"
"TCGA.34.5232.01A",7.62289375612162,10.7082562232313,"LUSC","Tumor"
"TCGA.34.5234.01A",7.74725982883311,9.38906124648661,"LUSC","Tumor"
"TCGA.34.5236.01A",2.84921867237295,4.8307623691386,"LUSC","Tumor"
"TCGA.34.5239.01A",3.22640063191409,7.76062681371339,"LUSC","Tumor"
"TCGA.34.5240.01A",6.57384407731775,3.94018554768988,"LUSC","Tumor"
"TCGA.34.5241.01A",8.36621728715454,9.11329418396347,"LUSC","Tumor"
"TCGA.34.5927.01A",4.42944858847896,6.65706401256547,"LUSC","Tumor"
"TCGA.34.5928.01A",5.05885329302688,6.23012614137808,"LUSC","Tumor"
"TCGA.34.5929.01A",9.42463661052988,9.02925409292175,"LUSC","Tumor"
"TCGA.34.7107.01A",5.1763905968639,6.17224747307467,"LUSC","Tumor"
"TCGA.34.7107.11A",6.29947363302151,11.1292057276404,"LUSC","Normal"
"TCGA.34.8454.01A",7.20061420551345,10.9715076298222,"LUSC","Tumor"
"TCGA.34.8454.11A",4.35958442047994,11.3160325746521,"LUSC","Normal"
"TCGA.34.8455.01A",6.21778519403847,8.73571847661106,"LUSC","Tumor"
